chr1	43253670	43253926	3
chr1	58195899	58196215	5
chr1	82312966	82313548	3
chr1	117571526	117571726	2
chr1	120979212	120979561	1
chr1	121372491	121372701	0
chr1	137625542	137625886	5
chr1	141164460	141164716	3
chr1	183762898	183763128	4
chr1	9535271	9535615	1
chr1	10420092	10420292	7
chr1	16105311	16105632	5
chr1	19169193	19169449	2
chr1	21512085	21512429	5
chr1	34275213	34275557	5
chr1	34570017	34570247	3
chr1	34848708	34848888	5
chr1	37732281	37732597	9
chr1	37928871	37929392	7
chr1	38993664	38994012	4
chr1	40173286	40173630	0
chr1	40435641	40435989	6
chr1	44023706	44023962	2
chr1	55099192	55099403	3
chr1	58818216	58818627	2
chr1	59538931	59539475	1
chr1	61112052	61112371	7
chr1	64782278	64782865	0
chr1	67190611	67190867	3
chr1	74350553	74350897	9
chr1	79707939	79708283	12
chr1	82378542	82378867	5
chr1	88260339	88260676	4
chr1	89833148	89833509	5
chr1	91422508	91422824	3
chr1	92487432	92487748	3
chr1	92995518	92995862	4
chr1	93077451	93077631	4
chr1	93355953	93356475	2
chr1	93912971	93913227	2
chr1	94256887	94257246	1
chr1	95240159	95240568	4
chr1	107577223	107577539	3
chr1	118374361	118374617	1
chr1	120389466	120389722	1
chr1	121929617	121929981	11
chr1	122224334	122224735	0
chr1	127565683	127565939	10
chr1	132628194	132628710	4
chr1	135446432	135446776	0
chr1	136003317	136003665	9
chr1	136642189	136642595	8
chr1	137264839	137265183	5
chr1	138067756	138068372	8
chr1	144162611	144162841	5
chr1	152240010	152240320	5
chr1	152387440	152387757	4
chr1	157384477	157384707	0
chr1	163643117	163643461	0
chr1	167182166	167182695	5
chr1	179338743	179339265	1
chr1	180240326	180240582	1
chr1	182337251	182337538	3
chr1	187186966	187187622	9
chr1	189513628	189513944	2
chr1	190332899	190333109	1
chr1	192593702	192593932	5
chr1	193658772	193658991	1
chr1	194723610	194723866	5
chr1	3002700	3002900	4
chr1	3315381	3315637	4
chr1	3601336	3601592	3
chr1	3661550	3661730	15
chr1	3831492	3831692	10
chr1	4132688	4132944	4
chr1	4322560	4322867	8
chr1	4372995	4373175	4
chr1	4406850	4407168	0
chr1	4482092	4482296	4
chr1	4506693	4507204	3
chr1	4561388	4561888	2
chr1	4561940	4562196	2
chr1	4592117	4592373	3
chr1	4659838	4660095	5
chr1	4758324	4758756	7
chr1	4760061	4760512	4
chr1	4770238	4770494	3
chr1	4775595	4775939	6
chr1	4797642	4798297	4
chr1	4904546	4904746	1
chr1	4961316	4961516	4
chr1	5008029	5008259	6
chr1	5060341	5060571	4
chr1	5073954	5074184	4
chr1	5093313	5093493	6
chr1	5173668	5173873	3
chr1	5905504	5905668	5
chr1	6125231	6125487	7
chr1	6134079	6134285	9
chr1	6142540	6142856	4
chr1	6204270	6204648	4
chr1	6204722	6205266	3
chr1	6262341	6262661	3
chr1	6372797	6373113	3
chr1	6391682	6391894	16
chr1	6396460	6396717	3
chr1	6400214	6400530	8
chr1	6408041	6408305	10
chr1	6473437	6473652	6
chr1	6479302	6479532	12
chr1	6734973	6735203	4
chr1	6798805	6799035	4
chr1	6849162	6849431	2
chr1	7000330	7000560	5
chr1	7078508	7079208	2
chr1	7131673	7131853	0
chr1	7194898	7195162	1
chr1	7386940	7387662	2
chr1	7388323	7388579	4
chr1	7533651	7533907	2
chr1	8668892	8669148	5
chr1	9459624	9459828	5
chr1	9531379	9531640	2
chr1	9539079	9539395	2
chr1	9563394	9563645	4
chr1	9611539	9611804	7
chr1	9690310	9690523	8
chr1	9693188	9693504	4
chr1	9719591	9719907	11
chr1	9738451	9738655	9
chr1	9762922	9763132	7
chr1	9794608	9794864	6
chr1	9819538	9819742	2
chr1	9838299	9838643	6
chr1	9849247	9849511	3
chr1	9933921	9934237	2
chr1	9980113	9980478	2
chr1	9982494	9982750	1
chr1	9997367	9997677	6
chr1	10027767	10028166	4
chr1	10029590	10030344	1
chr1	10079620	10079964	9
chr1	10171917	10172233	7
chr1	10187133	10187389	1
chr1	10219177	10219433	3
chr1	10222927	10223271	5
chr1	10388026	10388230	10
chr1	10478397	10478653	11
chr1	10749727	10749983	6
chr1	10825810	10826040	1
chr1	10827322	10827578	5
chr1	10870071	10870327	0
chr1	10933111	10933380	5
chr1	11055329	11055566	1
chr1	11087352	11087608	0
chr1	11090880	11091084	7
chr1	11130064	11130294	1
chr1	11141704	11141960	3
chr1	11224063	11224319	5
chr1	11404119	11404501	3
chr1	11555446	11555756	6
chr1	11647866	11648098	1
chr1	12018264	12018468	2
chr1	12826939	12827214	0
chr1	12854188	12854462	4
chr1	12925889	12926233	9
chr1	12980240	12980584	3
chr1	12982705	12983015	4
chr1	13040290	13040600	9
chr1	13042152	13042462	7
chr1	13107877	13108090	9
chr1	13124447	13124967	1
chr1	13128426	13128668	4
chr1	13133012	13133345	4
chr1	13141182	13141515	2
chr1	13204822	13205138	7
chr1	13217324	13217680	6
chr1	13253136	13253340	5
chr1	13266349	13266579	1
chr1	13291816	13291996	4
chr1	13307233	13307437	5
chr1	13362398	13362742	4
chr1	13362953	13363333	2
chr1	13363398	13363742	7
chr1	13364171	13364481	1
chr1	13490545	13490901	1
chr1	13521656	13521886	6
chr1	13551730	13551934	4
chr1	13563872	13564052	8
chr1	13579957	13580267	3
chr1	13613868	13614048	9
chr1	13649911	13650373	2
chr1	13650514	13650858	4
chr1	13687451	13687778	8
chr1	13688010	13688214	4
chr1	13689770	13690086	3
chr1	13696441	13696757	6
chr1	13774524	13774840	5
chr1	13779308	13779652	5
chr1	13849925	13850107	7
chr1	14191088	14191318	9
chr1	14560870	14561126	4
chr1	14626028	14626284	6
chr1	14719138	14719454	4
chr1	14730130	14730463	1
chr1	14852475	14852719	6
chr1	14970449	14970705	2
chr1	14997801	14998031	1
chr1	15273514	15273714	2
chr1	15317531	15317738	6
chr1	15556677	15556881	9
chr1	15612074	15612254	4
chr1	15673804	15674003	5
chr1	15795547	15796094	6
chr1	15892576	15892832	8
chr1	15983669	15983985	7
chr1	15997075	15997255	2
chr1	16052087	16052307	5
chr1	16085856	16086056	2
chr1	16094168	16094512	1
chr1	16094920	16095324	7
chr1	16095612	16096037	9
chr1	16106649	16106829	4
chr1	16150161	16150477	5
chr1	16215362	16215627	1
chr1	16295042	16295298	5
chr1	16423573	16423803	4
chr1	16430371	16430601	4
chr1	16481280	16481596	5
chr1	16621873	16622189	0
chr1	16646868	16647212	1
chr1	16655102	16655551	2
chr1	16736132	16736420	14
chr1	16788432	16788748	0
chr1	17113526	17113842	3
chr1	17135575	17135885	2
chr1	17153718	17153979	1
chr1	17619693	17619949	7
chr1	17873374	17873604	6
chr1	17970740	17970996	6
chr1	18003038	18003218	1
chr1	18096322	18096565	2
chr1	18096877	18097115	5
chr1	18279067	18279267	6
chr1	18350104	18350334	3
chr1	18966891	18967134	4
chr1	19046471	19046727	7
chr1	19168866	19169046	7
chr1	19195726	19196050	0
chr1	19196368	19196624	3
chr1	20296336	20296539	9
chr1	20301621	20301887	1
chr1	20440242	20440552	6
chr1	20503886	20504167	4
chr1	20534715	20534919	5
chr1	20544524	20544840	3
chr1	20574489	20574719	1
chr1	20602687	20603076	4
chr1	20690166	20690396	1
chr1	20728612	20728874	5
chr1	20741224	20741428	7
chr1	20791859	20792115	3
chr1	20810041	20810385	2
chr1	20822568	20822798	5
chr1	20881025	20881641	2
chr1	20899640	20899870	1
chr1	20923583	20923893	5
chr1	20929199	20929429	1
chr1	20930275	20930479	1
chr1	20974253	20974510	2
chr1	20985433	20985981	4
chr1	21039239	21039419	7
chr1	21069454	21069798	4
chr1	21070620	21070800	3
chr1	21091296	21091648	0
chr1	21151961	21152192	8
chr1	21156296	21156606	4
chr1	21208547	21208823	5
chr1	21242789	21243015	0
chr1	21261525	21261869	0
chr1	21294342	21294522	2
chr1	21334464	21334714	6
chr1	21401329	21401595	7
chr1	21409547	21409747	0
chr1	21451193	21451512	0
chr1	21820327	21820583	2
chr1	21845817	21846047	6
chr1	21950751	21950951	1
chr1	21951330	21951757	0
chr1	22095666	22095930	5
chr1	22251960	22252190	4
chr1	22255714	22255914	6
chr1	22259148	22259386	7
chr1	22348409	22348639	3
chr1	22367867	22368105	4
chr1	22494202	22494458	3
chr1	22540018	22540583	3
chr1	22611223	22611453	3
chr1	22633879	22634109	4
chr1	22638899	22639129	1
chr1	22678817	22679075	5
chr1	22999300	22999530	2
chr1	23068921	23069249	2
chr1	23121729	23121985	2
chr1	23127872	23128036	3
chr1	23147424	23147656	3
chr1	23157928	23158184	2
chr1	23175423	23175679	3
chr1	23293626	23293942	7
chr1	23331155	23331385	5
chr1	23497489	23497719	1
chr1	23502311	23502541	2
chr1	23540565	23540795	2
chr1	23691400	23691630	3
chr1	23712388	23712704	0
chr1	23769689	23769909	6
chr1	23770149	23770359	1
chr1	23799616	23799960	1
chr1	23833911	23834255	1
chr1	23853270	23853500	3
chr1	23913024	23913254	1
chr1	23927154	23927470	10
chr1	23928549	23928893	4
chr1	23975034	23975214	0
chr1	24012217	24012561	6
chr1	24141752	24142020	1
chr1	24144043	24144268	1
chr1	24178390	24178620	11
chr1	24237229	24237459	8
chr1	24256040	24256272	5
chr1	24309561	24309877	5
chr1	24344481	24344691	1
chr1	24374444	24374700	3
chr1	24381812	24382068	4
chr1	24385324	24385660	4
chr1	24640636	24640892	7
chr1	24685302	24685620	8
chr1	24773746	24774062	7
chr1	24776517	24776762	3
chr1	24958118	24958444	13
chr1	25129864	25130094	6
chr1	25142504	25142734	5
chr1	25285503	25285742	1
chr1	25528526	25528726	7
chr1	25561218	25561528	4
chr1	25567220	25567476	6
chr1	25583874	25584104	12
chr1	25673899	25674129	6
chr1	25709104	25709334	7
chr1	25753221	25753451	5
chr1	25753650	25753850	4
chr1	25883698	25883928	8
chr1	25885870	25886070	8
chr1	26959227	26959427	3
chr1	27509223	27509453	2
chr1	27621423	27621623	5
